sku 品类
1000522852	手机话费充值
1000522855	手机话费充值
1000522947	手机话费充值
1000522949	手机话费充值
1000523016	手机话费充值
1000523024	手机话费充值
1000523026	手机话费充值
1000523220	手机话费充值
1000523229	手机话费充值
1000523240	手机话费充值
1000523258	手机话费充值
1000523304	手机话费充值
1000523453	手机话费充值
1000523457	手机话费充值
1000523464	手机话费充值
1000523466	手机话费充值
1000523469	手机话费充值
1000523509	手机话费充值
1000523518	手机话费充值
1000523555	手机话费充值
1000523581	手机话费充值
1000523592	手机话费充值
1000523607	手机话费充值
1000523631	手机话费充值
1000523648	手机话费充值
1000523652	手机话费充值
1000523669	手机话费充值
1000523677	手机话费充值
1000523697	手机话费充值
1000523735	手机话费充值
1000523737	手机话费充值
1000523741	手机话费充值
1000523775	手机话费充值
1000523776	手机话费充值
1000523780	手机话费充值
1000523802	手机话费充值
1000523808	手机话费充值
1000523811	手机话费充值
1000523872	手机话费充值
1000523875	手机话费充值
1000523883	手机话费充值
1000523901	手机话费充值
1000523921	手机话费充值
1000523943	手机话费充值
1000524009	手机话费充值
1000524014	手机话费充值
1000524022	手机话费充值
1000524172	手机话费充值
1000524182	手机话费充值
1000524216	手机话费充值
1000524220	手机话费充值
1000524263	手机话费充值
1000524291	手机话费充值
1000524303	手机话费充值
1000524417	手机话费充值
1000524450	手机话费充值
1000524451	手机话费充值
1000524478	手机话费充值
1000524661	手机话费充值
1000524716	手机话费充值
1000524733	手机话费充值
1000524740	手机话费充值
1000524760	手机话费充值
1000524804	手机话费充值
1000524869	手机话费充值
1000524885	手机话费充值
1000525255	手机话费充值
1000525297	手机话费充值
1000525687	手机话费充值
1000525837	手机话费充值
1000525840	手机话费充值
1000525853	手机话费充值
1000525860	手机话费充值
1000525861	手机话费充值
1000525873	手机话费充值
1000525874	手机话费充值
1000525875	手机话费充值
1000525876	手机话费充值
1000525881	手机话费充值
1000525883	手机话费充值
1000525884	手机话费充值
1000525885	手机话费充值
1000525896	手机话费充值
1000525907	手机话费充值
1000525991	手机话费充值
1000525992	手机话费充值
1000525999	手机话费充值
1000526000	手机话费充值
1000526001	手机话费充值
1000526008	手机话费充值
1000526016	手机话费充值
1000526021	手机话费充值
1000526029	手机话费充值
1000526041	手机话费充值
1000526052	手机话费充值
1000526096	手机话费充值
1000526127	手机话费充值
1000526167	手机话费充值
1000526168	手机话费充值
1000526169	手机话费充值
1000526172	手机话费充值
1000526177	手机话费充值
1000526179	手机话费充值
1000526180	手机话费充值
1000526181	手机话费充值
1000526229	手机话费充值
1000526243	手机话费充值
1000526246	手机话费充值
1000543	榨汁机/原汁机
1000551214	手机话费充值
1000551218	手机话费充值
1000551252	手机话费充值
1000551275	手机话费充值
1000551302	手机话费充值
1000551328	手机话费充值
1000551341	手机话费充值
1000551342	手机话费充值
1000551343	手机话费充值
1000551355	手机话费充值
1000551356	手机话费充值
1000551388	手机话费充值
1000551391	手机话费充值
1000551393	手机话费充值
1000551402	手机话费充值
1000551426	手机话费充值
1000551435	手机话费充值
1000551443	手机话费充值
1000551446	手机话费充值
10005596	一般工业技术
1000563940	更多
10005715360	笔类
10005857	生物科学
1000602850	按摩器
1000609	扫描设备
1000632	拉杆箱
1000728	婴幼奶粉
10007409106	键盘
10008245	四大名著
10008248	四大名著
1000840	轮胎
1000841	电子词典
10008723691	正装鞋
10009099	艺术家
10009238	标准和规范
10009253	标准和规范
10010028	中小学作文辅导
10010462405	妈咪包/背婴带
10010926	连环画
10011160527	国表
10011239	社会科学理论
10011302	交通运输
10011551646	移动电源
1001178867	电热毯
10011852	药学
10012036	动漫/卡通
100122	刻录碟片/附件
10012587	经部
1001267	卷/直发器
1001297	车身装饰件
1001301	车蜡
10013049438	宝宝护肤
10013315777	破壁机
10013349	英汉/汉英词典
10013529563	制氧机
10013624902	玻璃杯
10013724593	儿童文学
1001375	电水壶/热水瓶
10013756501	电吹风
1001379	电水壶/热水瓶
10013914039	净化除味
1001418	香皂
1001423	啤酒
10014239	绘本
1001429	啤酒
10014296	绘本
1001439	路由器
10015510745	电子烟
10015594	字帖
10015687549	国内火车票
10015723037	套装
10015958657	吸顶灯
10016178	儿童文学
10016200	儿童文学
10016241414	K金耳饰
10016282	儿童文学
10016286509	多用途锅
10016294509	糖果/巧克力
10016992175	移动电源
10017557351	剑桥商务英语考试BEC
1001805	脚垫
10018272948	装订/封装机
10018532619	T恤
10018533	天文航天
10018537	天文航天
10019522	科幻小说
1001957796	按摩器
100197	鼠标
10019845682	婴儿尿裤
10019904046	笔记本
10019917	科幻小说
100200	测试三级分类-zz11
1002030648	炒锅
1002065	U盘
1002071	U盘
10020781	棋牌
10020879	棋牌
10020880	棋牌
10021004	初中通用
1002123	保温壶
1002126	保温壶
100216	路由器
10021886013	糖果/巧克力
10022293991	鼠标
10022424325	墨盒
10022644794	胸部护理
10023115	中小学课外读物
1002334293	棋牌麻将
10023710443	养生茶
10023739945	显示器
1002406	酒杯/酒具
1002408	显示器
10024165680	手机
1002417784	白酒
1002449	显示器
10024883528	鱼线
10025031	吉他
10025072	音乐理论
1002641623	奶瓶奶嘴
10026478492	平板电脑配件
1002650	笔类
10026507	经典著作
10026528	社会
1002664	墨盒
1002666456	早教启智
10027488903	礼品定制
10027627	绘本
10027630	绘本
10027631	绘本
10027832647	打印机
1002852	墨盒
10028699716	蜂蜜/柚子茶
1002870	硒鼓/墨粉
10029108955	音箱/音响
10029157646	洗衣机
10029543	教育
1002992	调味品
10030127	大学教材
1003014188	早教启智
1003032	汤锅
10030445398	墙贴/装饰贴
10030503497	空调滤清器
1003057	卷纸
1003061	卷纸
1003062	显示器
1003066	卷纸
1003069	抽纸
1003077	手帕纸
1003079	手帕纸
10030955	动漫/卡通
1003105	榨汁机/原汁机
10032093236	糖果/巧克力
1003216	线缆
10032213450	车身装饰件
100323	电池/充电器
10032671318	休闲鞋
10032745597	炒锅
10033183794	演讲与口才
10033187491	电动工具
10033278408	手帕纸
10033288056	西方哲学
10033620	英语综合教程
10033621	英语综合教程
10033622	英语综合教程
10033744	英语综合教程
10033775364	笔记本
10033781	英语综合教程
10034123	英语综合教程
10034402	英语读物
10034430964	数据线
1003470559	坚果炒货
10034750432	坚果炒货
10034861	雅思IELTS
10035092	词典与工具书
10035237	德语
1003529023	铁观音
10036233541	剃须刀
1003629	卷/直发器
10036648	德语
1003673667	防晒
1003726008	涂刷化工类辅料
10037924	中小学课外读物
10037959194	显示器
1003800	滤镜
10038237456	键盘
10038252155	接线板/排插
10038263800	葡萄酒
10038264606	铂金项链
1003835	滤镜
1003837	滤镜
1003839	滤镜
1003846	滤镜
10038663236	宠物驱虫
1003871	滤镜
100391	散热器
10039739981	滑雪装备
1003979	方便食品
1003982	方便食品
1004003	U盘
100401	剃须
10040701578	硬盘盒
10041161892	剃须刀
10041468062	音箱/音响
10041516796	护足霜
10041579313	户外家具
10041793012	感冒咳嗽
100418	剃须
10041875	字帖
1004202	安防监控
10042050931	啤酒
100421	电源
10042344300	国表
1004254906	孕妇护肤
10042992724	显示器
10043864	中国医学
1004402872	草席/藤席
10044038070	乐器配件
10044210523	棋牌麻将
1004487	垃圾袋/垃圾桶
10044886455	学生文具
10045399750	项链/吊坠
1004542	装机配件
1004545	抹布/百洁布
1004607	口红
1004610	键盘
10046178664	保温杯
10046313	儿童文学
10046661994	面膜
10046775970	套装/礼盒
10046849080	电脑包
10047142696	大学教材
10047444580	米面调味
10047445	素质教育
10047491601	车衣
1004772452	奶锅
1004777875	高压锅
1004825052	领带/领结/领带夹
10048372927	足疗机
10048417	伦理学
10048436	哲学经典著作
10048644058	手机
10048750474	键盘
1004885065	男式内裤
10049200	英语读物
10049587633	衬衫
10049606555	SSD固态硬盘
10049941834	路由器
10050089372	休闲零食
10050211256	婴儿湿巾
10050293618	线缆
100504	赠品
10051605112	走珠/止汗露
10051614889	验钞/点钞机
10051626635	座垫
10051663046	糖果/巧克力
10051761990	避孕套
10052290	演讲与口才
1005251	炒锅
10052813	诗歌词曲
10052941724	刹车片
1005317697	黄酒
1005341282	南北干货
10053899	中小学工具书
1005426	网络仪表仪器
1005437087	休闲鞋
10054448820	连衣裙
10054914	子部
10054984	古籍工具书
1005563	户外家具
10055640	钢琴
10056655129	电水壶/热水瓶
1005674459	发套假发
10057441	编程语言与程序设计
10057811	软件工程及软件方法学
10057832	辅助设计与工程计算
10058164	编程语言与程序设计
10058241	计算机理论、基础知识
10058342689	野餐用品
10058561623	手机贴膜
10058776	计算机理论、基础知识
10058854348	脚垫
10059206	管理学
10059373	大学教材
10059501	管理学
10059506	管理学
10059507	管理学
1005953	电脑桌
10059548	英语综合教程
10059566	生产与运作管理
10059567	托业TOEIC
10059607	个人理财
100597	线缆
10059773273	牛肉
10059878	股票
1006032	主板
10060894422	电源
10061035713	坚果炒货
10061171996	调料器皿
10061175	房屋建筑设备
1006131	笔类
10061482	工程监理
10061762448	电脑包
1006178	耳机/耳麦
1006183	白酒
10062301	社会心理学
10062674715	眉笔/眉粉
10062740962	电水壶/热水瓶
10062976	大学教材
10063101	考试认证
10063231	图形图像/多媒体
10063360677	电饭煲
10063928015	安防监控
10064006	编程语言与程序设计
10064429	操作系统
10064923263	仿真模型
10064989006	坚果炒货
10065138	药学
10065179	外科学
10065353	中国医学
10065535	临床医学
1006595372	创意礼品
10066856504	音箱/音响
1006688	奶锅
10066936	编程语言与程序设计
1006792	电脑桌
10068150024	针织衫
1006822	声卡/扩展卡
1006825	猫砂/猫砂盆
10068508731	电脑椅
10068709541	美妆工具
1006887	笔记本
10069392556	座垫
1006961176	国内机票
10069651591	园艺休闲
10069969057	净水器
1007039	台灯
1007094	厨房DIY/小工具
1007106314	乐器配件
10071236	设计
10071439	中国史
10072586373	运动护踝
10072738538	净水器
1007277447	手机话费充值
10072778836	笔记本
1007285051	手机话费充值
1007285109	手机话费充值
1007285150	手机话费充值
1007285201	手机话费充值
1007285224	手机话费充值
1007285271	手机话费充值
1007285300	手机话费充值
1007285302	手机话费充值
1007285374	手机话费充值
1007285375	手机话费充值
1007285399	手机话费充值
1007285447	手机话费充值
1007285595	手机话费充值
1007285606	手机话费充值
1007285621	手机话费充值
1007285651	手机话费充值
1007285686	手机话费充值
1007285777	手机话费充值
1007285969	手机话费充值
1007285979	手机话费充值
1007286217	手机话费充值
1007286273	手机话费充值
1007286344	手机话费充值
1007286385	手机话费充值
1007286434	手机话费充值
1007286512	手机话费充值
1007286618	手机话费充值
1007286656	手机话费充值
1007286679	手机话费充值
1007286799	手机话费充值
1007286829	手机话费充值
1007286971	手机话费充值
1007287025	手机话费充值
1007287037	手机话费充值
1007287154	手机话费充值
1007288074	手机话费充值
1007288156	手机话费充值
1007288201	手机话费充值
1007288464	手机话费充值
1007318379	手机话费充值
1007318457	手机话费充值
1007318827	手机话费充值
1007318991	手机话费充值
1007319016	手机话费充值
1007319078	手机话费充值
1007319321	手机话费充值
1007319497	手机话费充值
1007319529	手机话费充值
1007319701	手机话费充值
1007319747	手机话费充值
1007320475	手机话费充值
1007320788	手机话费充值
1007323176	手机话费充值
1007323290	手机话费充值
1007324368	手机话费充值
1007324380	手机话费充值
1007324928	手机话费充值
1007326945	手机话费充值
1007327235	手机话费充值
1007327417	手机话费充值
1007327470	手机话费充值
1007327650	手机话费充值
1007327700	手机话费充值
1007327723	手机话费充值
1007347758	手机话费充值
1007347878	手机话费充值
1007347885	手机话费充值
1007347953	手机话费充值
1007347980	手机话费充值
1007348005	手机话费充值
1007348053	手机话费充值
1007348114	手机话费充值
1007348126	手机话费充值
1007348127	手机话费充值
1007348197	手机话费充值
1007348352	手机话费充值
1007348429	手机话费充值
1007348435	手机话费充值
1007348772	手机话费充值
1007348872	文胸/内裤
1007348899	手机话费充值
1007348959	手机话费充值
1007396617	美妆礼品
10074145503	肉干肉脯
10074421486	面膜
10075067053	笔记本
10075070447	平板电脑
10075070450	平板电脑
10075629	心理学理论
10075640	技法/教程
10075698123	手机
1007580071	葡萄酒
10076211	大学教材
10076579937	防晒
10076589427	智能家居
10076605	建筑
10076720346	幼儿启蒙
10076998	世界史
10077294	大学教材
10077313020	吸顶灯
10077324536	益生菌/初乳
10077932149	坚果炒货
10078085954	数据线
10078610	网络与通信
10079261	软件工程及软件方法学
10079336503	婴儿尿裤
1007963	蓝牙耳机
10079668	编程语言与程序设计
1007971	财会用品
10079753521	办公柜
10079862494	肉干肉脯
10080319972	餐桌
10080605101	电动工具
10080924655	眼膜
10080934655	散热器
10081021	影视
10081290266	驱蚊用品
10081296533	口喷
1008192	交换机
10082999	奥数/竞赛
10083084950	增强免疫
10083132473	减肥塑身
10083257209	鼠标
1008341	机箱
1008356750	休闲鞋
1008387051	层架/置物架
10083873000	跑步鞋
10084142118	电磁炉
10084145126	摄像头
10084836685	手链/脚链
10084908	科普/百科
10084955958	婴儿尿裤
10085105	英语读物
10085766770	冲调品
10085874839	防溢乳垫
10085878164	平衡车
10085923285	其他禽类
10086079	中国政治
10086106326	浴室用品
1008632	音箱/音响
1008662	挂烫机/熨斗
10086856	动漫/卡通
10087257938	项链/吊坠
10087590	经典著作
10087591	政治理论
10087698003	工艺礼品
10088538834	养生器械
10088911252	增强免疫
10089029870	吉他
10089090804	座垫
10089224689	游戏本
10089510260	游戏本
1008986	行车记录仪
100903	刻录碟片/附件
10090445	股票
10090641	中国史
10091761649	方向盘套
1009198	加湿器
10092211264	牛奶乳品
1009222	麦克风
10092246924	牛奶乳品
10093229723	按摩器
10093678611	运动护膝
10093885219	车厘子/樱桃
10093967537	跑步鞋
10094680	绘本
10095029	剑桥商务英语考试BEC
10095149475	羽毛球鞋
10095481577	成人尿裤
1009587	手机电池
10096003338	人参/西洋参
10096439	演讲与口才
10096741	情感/家庭/婚姻
10097126480	清洁刷具
1009745	线缆
1009750	清洁剂
10097999487	跑步鞋
10098030367	手动工具
10098060	中国医学
1009816	财会用品
1009824	办公文具
1009829	办公文具
1009850	文件管理
1009879	文件管理
10099232496	本册/便签
10099270054	板鞋
10099607228	婴幼奶粉
10099620	育儿百科
101001	DVDR碟片
10100144	操作系统
10100236	编程语言与程序设计
10100237	操作系统
10100665489	光学镜架/镜片
10100897386	笔记本配件
101009	刻录碟片/附件
10100918093	礼品定制
10100955487	耳机/耳麦
1010115	腰带
1010133	电烧烤炉
10101590212	手机贴膜
10101754804	LED灯源
10101825	经典著作
10101829645	男士腰带/礼盒
10101954128	平板电脑
1010215	刹车片
1010231	刹车片
1010243	加湿器
10102612945	厨房DIY/小工具
1010264	燃气热水器
1010276	洁厕剂
1010277	油污清洁剂
10103538626	休闲零食
1010364	狗罐头/湿粮
10103701661	糖果/巧克力
10104101972	男士钱包
10104371394	鞋配件
10104794078	耳饰
10104847766	手机耳机
10104962807	K金戒指
10105271597	墨盒
10105360630	肉干肉脯
1010567313	家用五金
10105881268	淋浴花洒
10106094030	猫狗窝
10106187769	电饭煲
10106375855	牛奶乳品
1010676442	爽肤水/化妆水
10106871251	空调
10107053585	拉杆箱
1010708	成人奶粉
10107110327	篮球
1010714	鼠标
10107143331	国表
1010715	鼠标
101074	三脚架/云台
10107611851	笔记本配件
1010779	机械锁
10108291716	白酒
1010830	文件管理
10108484650	党政读物
10108904	自我完善
10109152	篆刻
10109323728	育儿百科
10109456166	男式内裤
10109485441	创意配件
1011001	吸奶器
10110098	四大名著
10110140345	休闲鞋
10110303956	文件管理
10110375660	休闲棉袜 
10110737744	男士爽肤水/化妆水
10111007927	跑步鞋
10111031355	汽车钥匙扣/包
101111	电子烟
10111237943	简易衣柜
10111273386	四件套
10111287531	创意配件
10111681050	电子琴
10111702175	纸类
10111715962	T恤
10111715964	T恤
10111766870	宝宝零食
10111936627	防晒
10111972338	硒鼓/墨粉
10112789875	剃须刀
10112823816	线缆
10113102	经典著作
10113215499	黑茶
10113614075	糖果/巧克力
10113700983	山地车
10113769024	风湿骨外伤
10113848628	打印机
10114366756	套装/礼盒
10114408899	套装/礼盒
10114495766	电源
10114852	英语综合教程
10114946751	蛋类
10115035184	麦克风
10115138722	砂锅
10115279734	蓝牙耳机
10115818050	饼干蛋糕
10115926614	办公文具
10116280	英语专项训练
10116307963	鸡肉
10116448797	休闲裤
10116534361	T恤
1011662914	测量工具
1011672	理发器
1011711	路由器
10117646377	拖鞋/人字拖
10117710109	轮滑滑板
10117924614	打印机
10118016693	DVD/电视盒子
10118414578	帆布鞋
10118438246	熟食腊味
10118615432	国表
1011885688	燃气热水器
10119111062	骨骼健康
10119428966	雾化器
10119463	政治经典著作
10119501	政治经典著作
10119614	马克思哲学
10119761	世界史
10120039263	脱毛膏/工具
10120120	四大名著
10120123216	感冒咳嗽
10120219097	香水
10120438206	胎压监测
10120597276	糖果/巧克力
10120727337	充电器
10120941	集部
1012102614	套装
1012135	抽纸
1012137	卷纸
1012143	卷纸
1012153	卷纸
10121829512	美甲产品
10121899131	拉杆箱
10122195925	男士手包
10122250984	婴童床品套件
10122265997	视频服务充值
10122388029	空气净化器
10122548780	K金耳饰
10123399324	轮滑滑板
10123411692	羽毛球拍
10123425233	礼品文具
10123438902	休闲零食
10123992592	休闲鞋
1012451	存储卡
1012519	存储卡
1012520	笔类
10125573576	运动裤
1012567	本册/便签
1012569	本册/便签
1012573	本册/便签
10125796556	冷风扇
10126002419	收纳袋/包
10126429938	饭盒/提锅
10126490232	维矿物质
10126617389	花草林木类
10126937869	吸尘器/除螨仪
10126980493	避孕套
10127070751	游戏点卡
10127298214	板鞋
10127369109	生活电器配件
1012757	线缆
10127806462	地板
10127849424	燃气热水器
10128252	中国史
1012849	纸类
10128844647	粽子
10129023646	充气/仿真娃娃
10129040527	速干衣裤
1012906	抽纸
10129187643	男式内裤
1012921	手套/鞋套/围裙
1012927	手套/鞋套/围裙
10129527	初中通用
10129818801	饼干蛋糕
10129840030	衬衫
10130441982	瓜果类
1013063	键盘
10131437	建筑施工与机械设备
10132142136	银手镯
10132172246	夹克
10132183567	办公文具
10132319040	篮球鞋
10132653982	笔记本配件
10132654301	显示器
1013330	拉杆箱
1013360	装订/封装机
10134354565	淋浴花洒
10134746521	手机耳机
10135401666	休闲鞋
1013576820	避孕套
10136014764	吸顶灯
10136107507	电脑软件
10136151473	口腔护理
10136556702	拖把/扫把
10136766078	日韩表
1013680	电源
10137332050	T恤
10137693972	更多水果
10137723425	婴童床品套件
1013787	电源
10138054173	电风扇
10138104	动漫/卡通
10138601012	百香果
10138754815	爽肤水/化妆水
10139482157	仿真模型
1013971	办公文具
1013975	硒鼓/墨粉
1013977	笔类
1013979	充气泵
101398	充值点卡
10139807	中国医学
1013999	鼠标垫
10140634601	T恤
10140781693	文胸
10141187361	行车记录仪
10141535640	足球鞋
1014161	蜜饯果干
1014169931	帆布鞋
10142354369	麦克风
10142397535	坚果炒货
10142668066	洗发水
10142793104	坚果炒货
10142950762	宝宝零食
10143266629	奶瓶奶嘴
1014348176	空调
1014489	婴幼奶粉
1014575	电子秤
1014620	威士忌
1014621	白酒
1014666	硒鼓/墨粉
1014671	硒鼓/墨粉
10146784114	T恤
10146798725	打印机
1014741353	吸奶器
10147487247	汽车贴膜
10148043723	纤维枕
10148757796	连衣裙
10149511823	跑步鞋
101498	刻录碟片/附件
10149829752	扫描设备
10149886380	硒鼓/墨粉
10149891872	保温杯
10149944962	T恤
10150086134	组装电脑
1015009	对讲机
1015016	浴室用品
10150481	哲学史
10150823910	手动工具
10151123717	键盘
10151154250	男式内裤
10151249676	加湿器
1015131	电热水器
10151397628	T恤
10151656677	T恤
10151665945	宠物驱虫
10151707208	内存
1015232304	地垫
1015255	牙膏
1015312189	羽毛球拍
10153379930	西裤
1015341	显示器
10153479274	坚果炒货
10153570619	专业音频
10153599407	维生素/矿物质
10153608	大学教材
10153930319	音箱/音响
10154248970	礼品定制
10154645506	休闲零食
10155519908	永生花
1015553	充电器
10156131549	男士泳衣
10156141044	冰丝席
10156243162	休闲鞋
1015634	冰箱
1015641	冰箱
1015652	冰箱
1015670	油烟机
10156791	财经人物
10156808664	睡衣/家居服
10156835174	草席/藤席
1015684	消毒柜
10157000	高职高专教材
1015705	电热水器
1015707	电热水器
1015710	电热水器
1015774	电脑包
1015857	移动电源
10158828522	硒鼓/墨粉
10158876575	功能鞋
10159595107	卡通周边
10159749	中国史
1016072858	吉他
101610	音箱/音响
101613	音箱/音响
10161397	少儿英语
10161398	少儿英语
10161904624	显示器
10162122906	组装电脑
10162367620	砂锅
10162678023	耳机/耳麦
1016268	平板电视
10162711515	休闲裤
10162899	中国当代小说
1016334	暖奶消毒
1016355	婴幼奶粉
10163723	儿童文学
1016410	主板
1016434	硒鼓/墨粉
1016453	硒鼓/墨粉
10164890998	发蜡/泥
10165098369	蚊帐
10165329578	散文/随笔/书信
10165401284	台式机
10165439940	戏水玩具
1016564	电源
10165727445	马桶
10165897	管理学
10165969943	衬衫
10166139129	学生文具
10166232231	鞋配件
101666	音箱/音响
1016692169	锅具套装
1016799581	其它茶
1016818	纸类
1016821	纸类
101683	刻录机/光驱
10168724361	纤维被
10169103506	音箱/音响
10169152822	婴儿尿裤
10169295	国家/区域地理地图
1016985	U盘
1016992	电压力锅
1017003430	手工彩泥
1017051	电子词典
101709	线缆
10171305570	路由器
10171695232	耳机/耳麦
10171695235	耳机/耳麦
10171706385	口红
10171706386	口红
10171706387	口红
10172304501	户外照明
1017249	单电/微单相机
1017250	单电/微单相机
10172750593	游戏本
10173090791	饼干蛋糕
1017317376	鱼类
10173180585	威士忌
1017340062	厨卫配件
10174567447	白酒
10174688017	家庭护理
1017498	日常护理
1017506	日常护理
1017569	肉干肉脯
1017616042	测量工具
10176284062	鱼粮/饲料
10176350910	麦克风
10176502697	拖把/扫把
10176547853	厨房置物架
10176554911	电烧烤炉
1017672903	女士香水
10177491350	创意礼品
1017791014	白酒
1017846	电脑桌
1017989378	野餐用品
1018020344	简易衣柜
1018102023	笔记本配件
101821	音箱/音响
10182112631	沙发
10182197868	拖鞋/人字拖
10182227618	婴幼奶粉
1018276	白酒
1018295	硬盘
1018303128	睡衣/家居服
10184238999	鼠标
10184531470	日韩表
1018461	白板
10184728489	T恤
10185282612	香皂花
10185826744	T恤
1018654605	休闲零食
10186809346	显示器
10187017722	手机
1018779	休闲零食
1018789	休闲零食
1018797	移动硬盘
10188136975	日韩表
10188823799	学生文具
10189302111	电风扇
10189415323	投影配件
10189460309	其他特产
10189515161	文胸/内裤
10189591489	单肩/斜挎包
10189822079	礼品定制
10189844688	礼品定制
10189879985	礼品定制
1018992	早教启智
10190390649	文胸
10190955636	GPS定位器
10191123126	休闲零食
10191399776	吸奶器
10191568	诗歌词曲
10191670414	遥控飞机
10191670417	遥控飞机
10191768865	拖鞋/人字拖
10191799173	儿科用药
10191912366	食具水具
1019198	剃须刀
10192040816	葡萄酒
10192164670	牛奶乳品
10192168833	T恤
10192286279	啤酒
10192521089	厨房DIY/小工具
1019266	存储卡
1019297	白酒
1019298	白酒
1019305	电吹风
1019313	电话机
10193344	特种医学
1019359481	一次性用品
1019363	一次性用品
10193957426	床
10194713047	衬衫
1019534	胎压计
10195495557	电动工具
1019577925	底盘装甲
10196492760	GPS定位器
10197109955	休闲鞋
1019775916	白酒
10197795839	凉鞋
101979	显示器
1019819	投影机
10198382109	成人高考/自考
1019846	打印机
10198901480	绿茶
1019907365	睫毛膏/增长液
1019922	录音笔
10199367673	按摩椅
10200214561	ETC
10200319782	宝宝银饰
10201250399	手机贴膜
1020132	商务公文包
10203016477	轮滑滑板
1020351	冷柜/冰吧
1020353	冷柜/冰吧
1020357	相机包
1020409088	板鞋
10204125563	编程语言与程序设计
10204271947	路由器
1020460668	衬衫
10204741212	硬盘
1020565583	坚果炒货
1020639	白酒
1020651	白酒
10206867446	婴童隔尿垫/巾
10206953193	工程类考试
10207304026	洗碗机
1020731	显示器
10207650218	跑步鞋
10207799294	接线板/排插
1020789	燃气热水器
10208527451	休闲零食
10208858	四大名著
10209086597	葡萄酒
10209129976	香水
10209248400	休闲裤
1020957	白酒
1020958	白酒
1020974	白酒
10209843069	安防监控
10210182076	电动车
1021019	糖果/巧克力
1021019830	粽子
10210200900	行车记录仪
